"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---Configurable gates","74LVC1G98GN","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G98GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G98.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","325","21.0","201","6","XSON6","SOT1115"
"nxp","Logic---Gates---Configurable gates","74LVC1G98GS","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G98GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G98.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","313","26.6","209","6","XSON6","SOT1202"
"nxp","Logic---Gates---Configurable gates","74LVC1G98GV","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G98GV.html","http://www.nxp.com/documents/data_sheet/74LVC1G98.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","237","43.9","150","6","TSOP6","SOT457"
"nxp","Logic---Gates---Configurable gates","74LVC1G98GW","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G98GW.html","http://www.nxp.com/documents/data_sheet/74LVC1G98.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","6.3","150","1","low","-40~125","277","50.1","165","6","TSSOP6","SOT363"
"nxp","Logic---Gates---Configurable gates","74LVC1G99DP","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99DP.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","221","21.6","107","8","TSSOP8","SOT505-2"
"nxp","Logic---Gates---Configurable gates","74LVC1G99GD","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99GD.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","633","88.1","289","8","XSON8","SOT996-2"
"nxp","Logic---Gates---Configurable gates","74LVC1G99GF","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99GF.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","266","2.4","131","8","XSON8","SOT1089"
"nxp","Logic---Gates---Configurable gates","74LVC1G99GM","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99GM.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","251","128.0","","8","XQFN8","SOT902-2"
"nxp","Logic---Gates---Configurable gates","74LVC1G99GN","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99GN.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","249","12.4","156","8","XSON8","SOT1116"
"nxp","Logic---Gates---Configurable gates","74LVC1G99GS","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99GS.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","287","12.6","153","8","XSON8","SOT1203"
"nxp","Logic---Gates---Configurable gates","74LVC1G99GT","http://www.nxp.com/products/logic/gates/configurable_gates/74LVC1G99GT.html","http://www.nxp.com/documents/data_sheet/74LVC1G99.pdf","Production","LVC","Configurable gates","configurable gate; Schmitt trigger","1.65-5.5","TTL","+/- 32","8.4","150","1","low","-40~125","342","7.0","168","8","XSON8","SOT833-1"
