"brand","Series","PartNo","DetailLink","dataSheet","Product status","Family","Type","Description","VCC","Logic switching levels","Output drive capability","tpd","fmax","No of bits","Power dissipation considerations","Tamb","Rth(j-a)","Ψth(j-top)","Rth(j-c)","No of pins","Package name","Package version"
"nxp","Logic---Gates---NOR gates","74HC27BQ","http://www.nxp.com/products/logic/gates/nor_gates/74HC27BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","3","low","-40~125","107","21.7","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---NOR gates","74HC27D","http://www.nxp.com/products/logic/gates/nor_gates/74HC27D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","3","low","-40~125","109","20.9","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---NOR gates","74HC27DB","http://www.nxp.com/products/logic/gates/nor_gates/74HC27DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NOR gates","74HC27PW","http://www.nxp.com/products/logic/gates/nor_gates/74HC27PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","8","36","3","low","-40~125","142","8.06582743362832","68.1160309734513","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NOR gates","74HCT27BQ","http://www.nxp.com/products/logic/gates/nor_gates/74HCT27BQ.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","107","21.7","75","14","DHVQFN14","SOT762-1"
"nxp","Logic---Gates---NOR gates","74HCT27D","http://www.nxp.com/products/logic/gates/nor_gates/74HCT27D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","109","20.9","68","14","SO14","SOT108-1"
"nxp","Logic---Gates---NOR gates","74HCT27DB","http://www.nxp.com/products/logic/gates/nor_gates/74HCT27DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
"nxp","Logic---Gates---NOR gates","74HCT27PW","http://www.nxp.com/products/logic/gates/nor_gates/74HCT27PW.html","http://www.nxp.com/documents/data_sheet/74HC_HCT27.pdf","Production","HC(T)","NOR gates","triple 3-input NOR gate; TTL enabled","4.5 - 5.5","TTL","+/- 4","10","36","3","low","-40~125","142","8.06582743362832","68.1160309734513","14","TSSOP14","SOT402-1"
"nxp","Logic---Gates---NOR gates","74HC4002D","http://www.nxp.com/products/logic/gates/nor_gates/74HC4002D.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4002.pdf","Production","HC(T)","NOR gates","dual 4-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","90","8.4","48","14","SO14","SOT108-1"
"nxp","Logic---Gates---NOR gates","74HC4002DB","http://www.nxp.com/products/logic/gates/nor_gates/74HC4002DB.html","http://www.nxp.com/documents/data_sheet/74HC_HCT4002.pdf","Production","HC(T)","NOR gates","dual 4-input NOR gate","2.0 - 6.0","CMOS","+/- 5.2","9","36","2","low","-40~125","156","40.0","","14","SSOP14","SOT337-1"
