"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Channel Polarity","Configuration","V(BR)DSS Min (V)","VGS Max (V)","VGS(th) Max (V)","ID Max (A)","PD Max (W)","rDS(on) Max @ VGS = 2.5 V  (mOhms)","rDS(on) Max @ VGS = 4.5 V  (mOhms)","rDS(on) Max @ VGS = 10 V  (mOhms)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Ciss Typ (pF)","Coss Typ (pF)","Crss Typ (pF)","Package Type"
"on","IGBT 和 FET---MOSFET","NVMFS6B05N","NVMFS6B05NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVMFS6B05NT3G","http://www.onsemi.com/pub/Collateral/NVMFS6B05N-D.PDF","Power MOSFET 100V, 145A, 4.8 mOhm, Single N-Channel, SO8-FL., SO8-FL. 5000 / Tape & Reel","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 100V, 145A, 4.8 mOhm, Single N-Channel, SO8-FL.","N-Channel","Single","100","16","4","114","165",,,"8.7",,"44",,"83","3076","568","28","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NVMFS6B05N","NVMFS6B05NWFT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVMFS6B05NWFT1G","http://www.onsemi.com/pub/Collateral/NVMFS6B05N-D.PDF","Power MOSFET 100V, 145A, 4.8 mOhm, Single N-Channel, SO8-FL., SO8-FL.1500 / Tape & Reel. Pb-Free, Wettable Flanks","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 100V, 145A, 4.8 mOhm, Single N-Channel, SO8-FL.","N-Channel","Single","100","16","4","114","165",,,"8.7",,"44",,"83","3076","568","28","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NVMFS6B05N","NVMFS6B05NWFT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVMFS6B05NWFT3G","http://www.onsemi.com/pub/Collateral/NVMFS6B05N-D.PDF","Power MOSFET 100V, 145A, 4.8 mOhm, Single N-Channel, SO8-FL., SO8-FL.5000 / Tape & Reel. Pb-Free, Wettable Flanks","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 100V, 145A, 4.8 mOhm, Single N-Channel, SO8-FL.","N-Channel","Single","100","16","4","114","165",,,"8.7",,"44",,"83","3076","568","28","SO-8FL / DFN-5"
"on","IGBT 和 FET---MOSFET","NVMS5P02","NVMS5P02R2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVMS5P02R2G","http://www.onsemi.com/pub/Collateral/NTMS5P02R2-D.PDF","Power MOSFET -20V -5.4A 33 mOhm Single P-Channel SO-8 Logic Level, Power MOSFET -20V -5.4A 33 mOhm Single P-Channel SO-8","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -20V -5.4A 33 mOhm Single P-Channel SO-8 Logic Level","P-Channel","Single","20","10","1.25","5.4","7.05","48","33",,"20",,"7","0.03","1375","510","200","SOIC-8"
"on","IGBT 和 FET---MOSFET","NVR4003N","NVR4003NT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVR4003NT3G","http://www.onsemi.com/pub/Collateral/NTR4003N-D.PDF","Power MOSFET 30V 560mA, 1.5 Ohm Single N-Channel Logic Level FETky, NFET SOT23 30V .56A 1500M. Automotive Version of  the NTR4003N","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V 560mA, 1.5 Ohm Single N-Channel Logic Level FETky","N-Channel","with Schottky Diode","30","20","1.4","0.5","0.69","2000","1500",,"1.15",,"0.23",,"21","19.7","8.1","SOT-23-3"
"on","IGBT 和 FET---MOSFET","NVR5198NL","NVR5198NLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVR5198NLT1G","http://www.onsemi.com/pub/Collateral/NVR5198NL-D.PDF","Power MOSFET 60V 2.2A 155 mOhm Single N-Channel SOT-23 Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V 2.2A 155 mOhm Single N-Channel SOT-23 Logic Level","N-Channel","Single","60","20","2.5","2.2","1.5",,"205","155","2.8","5.1","1.5","6","102","25","16","SOT-23-3"
"on","IGBT 和 FET---MOSFET","NVR5198NL","NVR5198NLT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVR5198NLT3G","http://www.onsemi.com/pub/Collateral/NVR5198NL-D.PDF","Power MOSFET 60V 2.2A 155 mOhm Single N-Channel SOT-23 Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 60V 2.2A 155 mOhm Single N-Channel SOT-23 Logic Level","N-Channel","Single","60","20","2.5","2.2","1.5",,"205","155","2.8","5.1","1.5","6","102","25","16","SOT-23-3"
"on","IGBT 和 FET---MOSFET","NVS4409N","NVS4409NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVS4409NT1G","http://www.onsemi.com/pub/Collateral/NTS4409N-D.PDF","Small Signal MOSFET 25V 750mA 350 mOhm Single N-Channel SC-70 Logic Level FETKy, Small Signal MOSFET 25V 750mA 350 mOhm Single N-Channel SC-70 with ESD Protection","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 25V 750mA 350 mOhm Single N-Channel SC-70 Logic Level FETKy","N-Channel","Single","25","8","1.5","0.75","0.28","400","350",,"1.2",,"0.3",,"49","22.4","8","SC-70-3 / SOT-323-3"
"on","IGBT 和 FET---MOSFET","NVTFS4823N","NVTFS4823NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4823NTAG","http://www.onsemi.com/pub/Collateral/NVTFS4823N-D.PDF","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.5","30","21",,"17.5","10.5","6","12","2.4","5","750","175","100","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4823N","NVTFS4823NTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4823NTWG","http://www.onsemi.com/pub/Collateral/NVTFS4823N-D.PDF","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.5","30","21",,"17.5","10.5","6","12","2.4","5","750","175","100","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4823N","NVTFS4823NWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4823NWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS4823N-D.PDF","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.5","30","21",,"17.5","10.5","6","12","2.4","5","750","175","100","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4823N","NVTFS4823NWFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4823NWFTWG","http://www.onsemi.com/pub/Collateral/NVTFS4823N-D.PDF","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 30A, 10.5 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.5","30","21",,"17.5","10.5","6","12","2.4","5","750","175","100","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C05N","NVTFS4C05NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C05NTAG","http://www.onsemi.com/pub/Collateral/NVTFS4C05N-D.PDF","Power MOSFET 30V, 102A, 3.6 mOhm, Single N-Channel, u8FL, Logic Level., 1500 / Tape & Reel","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 102A, 3.6 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.2","102","72",,"5.1","3.6","14.5","31","5.5","34.4","1968","1224","71","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C05N","NVTFS4C05NWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C05NWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS4C05N-D.PDF","Power MOSFET 30V, 102A, 3.6 mOhm, Single N-Channel, u8FL, Logic Level., 1500 / Tape & Reel.  Pb-Free, Wettable Flanks","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 102A, 3.6 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.2","102","72",,"5.1","3.6","14.5","31","5.5","34.4","1968","1224","71","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C08N","NVTFS4C08NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C08NTAG","http://www.onsemi.com/pub/Collateral/NVTFS4C08N-D.PDF","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.2","55","31",,"9","5.9","8.4","18.2","3.3","15.3","1113","702","39","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C08N","NVTFS4C08NTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C08NTWG","http://www.onsemi.com/pub/Collateral/NVTFS4C08N-D.PDF","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.2","55","31",,"9","5.9","8.4","18.2","3.3","15.3","1113","702","39","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C08N","NVTFS4C08NWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C08NWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS4C08N-D.PDF","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.2","55","31",,"9","5.9","8.4","18.2","3.3","15.3","1113","702","39","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C08N","NVTFS4C08NWFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C08NWFTWG","http://www.onsemi.com/pub/Collateral/NVTFS4C08N-D.PDF","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V, 55A, 5.9 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.2","55","31",,"9","5.9","8.4","18.2","3.3","15.3","1113","702","39","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C13N","NVTFS4C13NTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C13NTAG","http://www.onsemi.com/pub/Collateral/NVTFS4C13N-D.PDF","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.1","40","26",,"14","9.4","7.8","15.2","3.7","9.7","770","443","127","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C13N","NVTFS4C13NTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C13NTWG","http://www.onsemi.com/pub/Collateral/NVTFS4C13N-D.PDF","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.1","40","26",,"14","9.4","7.8","15.2","3.7","9.7","770","443","127","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C13N","NVTFS4C13NWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C13NWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS4C13N-D.PDF","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.1","40","26",,"14","9.4","7.8","15.2","3.7","9.7","770","443","127","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS4C13N","NVTFS4C13NWFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS4C13NWFTWG","http://www.onsemi.com/pub/Collateral/NVTFS4C13N-D.PDF","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 30V 40A 9.4 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","30","20","2.1","40","26",,"14","9.4","7.8","15.2","3.7","9.7","770","443","127","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5116PL","NVTFS5116PLTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5116PLTAG","http://www.onsemi.com/pub/Collateral/NVTFS5116PL-D.PDF","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","P-Channel","Single","60","20","3","14","21",,"72","52","14","25","8","24","1258","127","84","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5116PL","NVTFS5116PLTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5116PLTWG","http://www.onsemi.com/pub/Collateral/NVTFS5116PL-D.PDF","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","P-Channel","Single","60","20","3","14","21",,"72","52","14","25","8","24","1258","127","84","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5116PL","NVTFS5116PLWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5116PLWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS5116PL-D.PDF","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","P-Channel","Single","60","20","3","14","21",,"72","52","14","25","8","24","1258","127","84","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5116PL","NVTFS5116PLWFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5116PLWFTWG","http://www.onsemi.com/pub/Collateral/NVTFS5116PL-D.PDF","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET -60V, -14A, 52 mOhm, Single P-Channel, u8FL, Logic Level.","P-Channel","Single","60","20","3","14","21",,"72","52","14","25","8","24","1258","127","84","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5811NL","NVTFS5811NLTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5811NLTAG","http://www.onsemi.com/pub/Collateral/NVTFS5811NL-D.PDF","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","40","20","2.2","40","21",,"10","6.7","17","30","9","17","1570","215","157","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5811NL","NVTFS5811NLTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5811NLTWG","http://www.onsemi.com/pub/Collateral/NVTFS5811NL-D.PDF","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","40","20","2.2","40","21",,"10","6.7","17","30","9","17","1570","215","157","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5811NL","NVTFS5811NLWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5811NLWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS5811NL-D.PDF","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","40","20","2.2","40","21",,"10","6.7","17","30","9","17","1570","215","157","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5811NL","NVTFS5811NLWFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5811NLWFTWG","http://www.onsemi.com/pub/Collateral/NVTFS5811NL-D.PDF","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Power MOSFET 40V, 40A, 6.7 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","40","20","2.2","40","21",,"10","6.7","17","30","9","17","1570","215","157","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5824NL","NVTFS5824NLTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5824NLTAG","http://www.onsemi.com/pub/Collateral/NVTFS5824NL-D.PDF","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level., 1500 / Tape & Reel","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","60","20","2.5","37","57",,"27","20.5","8.3","16","4","17","850","85","50","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5824NL","NVTFS5824NLTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5824NLTWG","http://www.onsemi.com/pub/Collateral/NVTFS5824NL-D.PDF","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level., 5000 / Tape & Reel","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","60","20","2.5","37","57",,"27","20.5","8.3","16","4","17","850","85","50","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5824NL","NVTFS5824NLWFTAG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5824NLWFTAG","http://www.onsemi.com/pub/Collateral/NVTFS5824NL-D.PDF","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level., 1500 / Tape & Reel Wettable flank","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","60","20","2.5","37","57",,"27","20.5","8.3","16","4","17","850","85","50","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTFS5824NL","NVTFS5824NLWFTWG","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTFS5824NLWFTWG","http://www.onsemi.com/pub/Collateral/NVTFS5824NL-D.PDF","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level., 5000 / Tape & Reel Wettable flank","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Power MOSFET 60V, 20A, 24 mOhm, Single N-Channel, u8FL, Logic Level.","N-Channel","Single","60","20","2.5","37","57",,"27","20.5","8.3","16","4","17","850","85","50","u8FL / WDFN-8"
"on","IGBT 和 FET---MOSFET","NVTJD4001N","NVTJD4001NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTJD4001NT1G","http://www.onsemi.com/pub/Collateral/NTJD4001N-D.PDF","Small Signal MOSFET 30V 250mA 1.5 Ohm Dual N-Channel SC−88 Logic Level, Automotive Version of the NTJD4001N","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 30V 250mA 1.5 Ohm Dual N-Channel SC&#8722;88 Logic Level","N-Channel","Dual","30","20","1.5","0.25","0.272","2500","1500",,"0.9",,"0.2",,"20","19","7.25","SC-88-6 / SC-70-6 / SOT-363-6"
"on","IGBT 和 FET---MOSFET","NVTR0202PL","NVTR0202PLT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTR0202PLT1G","http://www.onsemi.com/pub/Collateral/NTR0202PL-D.PDF","Small Signal MOSFET -20V -400mA 800 mOhm Single P-Channel SOT-23 Logic Level, Small Signal MOSFET -20V -400mA 800 mOhm Single P-Channel SOT-23 Logic Level","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET -20V -400mA 800 mOhm Single P-Channel SOT-23 Logic Level","P-Channel","Single","20","20","2.3","0.4","0.225",,"1100","800","2.18",,"0.4","0.007","70","74","26","SOT-23-3"
"on","IGBT 和 FET---MOSFET","NVTR4503N","NVTR4503NT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NVTR4503NT1G","http://www.onsemi.com/pub/Collateral/NTR4503N-D.PDF","Small Signal MOSFET 30V 2.5A 140 mOhm Single N-Channel SOT-23 Logic Level, Automotive Version of the NTR4503N","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Small Signal MOSFET 30V 2.5A 140 mOhm Single N-Channel SOT-23 Logic Level","N-Channel","Single","30","20","3","2","0.73",,"140","110","1.9","3.6","0.7","4","135","52","15","SOT-23-3"
"on","IGBT 和 FET---MOSFET","PCP1402","PCP1402-TD-H","http://www.onsemi.cn/PowerSolutions/product.do?id=PCP1402-TD-H","http://www.onsemi.com/pub/Collateral/ENA2303-D.PDF","Power MOSFET, 250V, 1.2A, 2.4Ω, Single N-Channel","Pb-free
Halide free","Active","Power MOSFET, 250V, 1.2A, 2.4Ω, Single N-Channel","N-Channel","Single","250","30","3.5","1.2","1.5",,,"2.4",,"4.2","1",,"210","20","7","SOT-89 / PCP-2"
"on","IGBT 和 FET---MOSFET","PCP1405","PCP1405-TD-H","http://www.onsemi.cn/PowerSolutions/product.do?id=PCP1405-TD-H","http://www.onsemi.com/pub/Collateral/ENA2326-D.PDF","Power MOSFET, 250V, 6.5Ω, 0.6A, Single N-Channel","Pb-free
Halide free","Active","Power MOSFET, 250V, 6.5Ω, 0.6A, Single N-Channel","N-Channel","Single","250","10","1.3","0.6","3.5","7200","6500",,"2.1",,"0.7",,"140","8","3","SOT-89 / PCP-1"
"on","IGBT 和 FET---MOSFET","SCH1331","SCH1331-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SCH1331-TL-W","http://www.onsemi.com/pub/Collateral/SCH1331-D.PDF","Power MOSFET, -12V, 84mΩ, -3A, Single P-Channel","Pb-free
Halide free","ActiveNEW","Power MOSFET, -12V, 84mΩ, -3A, Single P-Channel","P-Channel","Single","-12","10","-1.3","-3","1","126","84",,"5.6",,"1.6",,"405","145","100","SOT-563 / SCH-6"
"on","IGBT 和 FET---MOSFET","SCH1333","SCH1333-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SCH1333-TL-W","http://www.onsemi.com/pub/Collateral/ENA1531-D.PDF","P-Channel Power MOSFET, -20V, -2A, 130mΩ, Single SCH6","Pb-free
Halide free","Various","P-Channel Power MOSFET, -20V, -2A, 130mΩ, Single SCH6","P-Channel","Single","-20","10","-1.4","-2","0.8","196","130",,"3.3",,"0.72",,"250","60","45","SOT-563 / SCH-6"
"on","IGBT 和 FET---MOSFET","SCH1345","SCH1345-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=SCH1345-TL-H","http://www.onsemi.com/pub/Collateral/ENA2220-D.PDF","P-Channel Power MOSFET, -20V, -4.5A, 49mΩ, Single SCH6","Pb-free
Halide free","Active","P-Channel Power MOSFET, -20V, -4.5A, 49mΩ, Single SCH6","P-Channel","Single","-20","10","-1.3","-4.5","1","64","49",,,"11","1.9",,"1220","82","72","SOT-563 / SCH-6"
"on","IGBT 和 FET---MOSFET","SCH1433","SCH1433-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SCH1433-TL-W","http://www.onsemi.com/pub/Collateral/SCH1433-D.PDF","Power MOSFET, 20V, 64mΩ, 3.5A, Single N-Channel","Pb-free
Halide free","ActiveNEW","Power MOSFET, 20V, 64mΩ, 3.5A, Single N-Channel","N-Channel","Single","20","10","1.3","3.5","0.8","95","64",,"2.8",,"0.9",,"260","65","50","SOT-563 / SCH-6"
"on","IGBT 和 FET---MOSFET","SCH1436","SCH1436-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SCH1436-TL-W","http://www.onsemi.com/pub/Collateral/SCH1436-D.PDF","Power MOSFET, 30V, 180mΩ, 1.8A, Single N-Channel","Pb-free
Halide free","ActiveNEW","Power MOSFET, 30V, 180mΩ, 1.8A, Single N-Channel","N-Channel","Single","30","20","2.6","1.8","0.8",,,"180",,"2","0.29",,"88","19","11","SOT-563 / SCH-6"
"on","IGBT 和 FET---MOSFET","SCH2825","SCH2825-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SCH2825-TL-E","http://www.onsemi.com/pub/Collateral/SCH2825.PDF","N-Channel Power MOSFET 30V, 1.6A, 180mΩ, Single SCH6 with Schottky Diode","Pb-free","Active","N-Channel Power MOSFET 30V, 1.6A, 180mΩ, Single SCH6 with Schottky Diode","N-Channel","with Schottky Diode","30","20","2.6","1.6","0.6",,,"180",,"2","0.29",,"88","19","11","SOT-563 / SCH-6"
"on","IGBT 和 FET---MOSFET","SFT1342","SFT1342-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SFT1342-TL-W","http://www.onsemi.com/pub/Collateral/SFT1342-D.PDF","Power MOSFET, -60V, 62mΩ, -12A, Single P-Channel","Pb-free
Halide free","Active","Power MOSFET, -60V, 62mΩ, -12A, Single P-Channel","P-Channel","Single","-60","20","-2.6","-12","1",,"87","62",,"26","5",,"1150","115","95","DPAK / TP-FA
IPAK / TP"
