"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","VZ Typ (V)","P Max (W)","Package Type"
"on","二极管和整流器---齐纳二极管","BZX84C5V6L","SZBZX84C5V6LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C5V6LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 5.6 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 5.6 V &#177;5% Zener Diode Voltage Regulator","5.6","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C62L","BZX84C62LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C62LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 62 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 62 V &#177;5% Zener Diode Voltage Regulator","62","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C62L","SZBZX84C62LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C62LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 62 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 62 V &#177;5% Zener Diode Voltage Regulator","62","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C68L","BZX84C68LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C68LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 68 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 68 V &#177;5% Zener Diode Voltage Regulator","68","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C68L","SZBZX84C68LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C68LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 68 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 68 V &#177;5% Zener Diode Voltage Regulator","68","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V2L","BZX84C6V2LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C6V2LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW, 6.2 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW, 6.2 V &#177;5% Zener Diode Voltage Regulator","6.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V2L","BZX84C6V2LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C6V2LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW, 6.2 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW, 6.2 V &#177;5% Zener Diode Voltage Regulator","6.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V2L","SZBZX84C6V2LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C6V2LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW, 6.2 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW, 6.2 V &#177;5% Zener Diode Voltage Regulator","6.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V2L","SZBZX84C6V2LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C6V2LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW, 6.2 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW, 6.2 V &#177;5% Zener Diode Voltage Regulator","6.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V8L","BZX84C6V8LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C6V8LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 6.8 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 6.8 V &#177;5% Zener Diode Voltage Regulator","6.8","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V8L","BZX84C6V8LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C6V8LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 6.8 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 6.8 V &#177;5% Zener Diode Voltage Regulator","6.8","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V8L","SZBZX84C6V8LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C6V8LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 6.8 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 6.8 V &#177;5% Zener Diode Voltage Regulator","6.8","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C6V8L","SZBZX84C6V8LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C6V8LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 6.8 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 6.8 V &#177;5% Zener Diode Voltage Regulator","6.8","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C75L","BZX84C75LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C75LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 75 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 75 V &#177;5% Zener Diode Voltage Regulator","75","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C75L","SZBZX84C75LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C75LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 75 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 75 V &#177;5% Zener Diode Voltage Regulator","75","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C7V5L","BZX84C7V5LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C7V5LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 7.5 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free","Active","250 mW 7.5 V &#177;5% Zener Diode Voltage Regulator","7.5","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C8V2L","BZX84C8V2LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C8V2LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 8.2 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 8.2 V &#177;5% Zener Diode Voltage Regulator","8.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C8V2L","SZBZX84C8V2LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C8V2LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 8.2 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 8.2 V &#177;5% Zener Diode Voltage Regulator","8.2","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C9V1L","BZX84C9V1LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C9V1LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 9.1 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 9.1 V &#177;5% Zener Diode Voltage Regulator","9.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C9V1L","BZX84C9V1LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=BZX84C9V1LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 9.1 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 9.1 V &#177;5% Zener Diode Voltage Regulator","9.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C9V1L","SZBZX84C9V1LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C9V1LT1G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 9.1 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 9.1 V &#177;5% Zener Diode Voltage Regulator","9.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","BZX84C9V1L","SZBZX84C9V1LT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZBZX84C9V1LT3G","http://www.onsemi.com/pub/Collateral/BZX84C2V4LT1-D.PDF","250 mW 9.1 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","250 mW 9.1 V &#177;5% Zener Diode Voltage Regulator","9.1","0.225","SOT-23-3"
"on","二极管和整流器---齐纳二极管","MM3Z10VS","MM3Z10VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z10VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","10 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","10 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","10","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z10VS","SZMM3Z10VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z10VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","10 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","10 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","10","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z11VS","MM3Z11VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z11VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","Tight Tolerance Zener Diode 11 V ±2% SOD-323","AEC Qualified
Pb-free
Halide free","Active","Tight Tolerance Zener Diode 11 V &#177;2% SOD-323","10.78","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z12VS","MM3Z12VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z12VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","12 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","12 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","12","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z12VS","SZMM3Z12VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z12VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","12 V ±2% Tight Tolerance Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","12 V &#177;2% Tight Tolerance Zener Diode Voltage Regulator","12","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z15V","MM3Z15VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z15VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 15 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 15 V ±5% Zener Diode Voltage Regulator","15","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z15V","SZMM3Z15VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z15VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 15 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 15 V ±5% Zener Diode Voltage Regulator","15","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z16V","MM3Z16VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z16VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 16 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 16 V &#177;5% Zener Diode Voltage Regulator","16","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z16V","SZMM3Z16VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z16VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 16 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 16 V &#177;5% Zener Diode Voltage Regulator","16","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z18V","MM3Z18VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z18VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 18 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 18 V ±5% Zener Diode Voltage Regulator","18","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z18V","SZMM3Z18VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z18VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 18 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 18 V ±5% Zener Diode Voltage Regulator","18","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z20V","MM3Z20VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z20VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 20 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 20 V &#177;5% Zener Diode Voltage Regulator","20","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z20V","SZMM3Z20VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z20VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 20 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 20 V &#177;5% Zener Diode Voltage Regulator","20","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z22VS","MM3Z22VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z22VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","300 mW 22 V ±2% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 22 V &#177;2% Zener Diode Voltage Regulator","22","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z22VS","SZMM3Z22VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z22VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","300 mW 22 V ±2% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 22 V &#177;2% Zener Diode Voltage Regulator","22","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z24VS","MM3Z24VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z24VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","300 mW 24 V 2% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free","Active","300 mW 24 V 2% Zener Diode Voltage Regulator","24","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z27VS","MM3Z27VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z27VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","300 mW 27 V ±2% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 27 V &#177;2% Zener Diode Voltage Regulator","27","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z27VS","SZMM3Z27VST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z27VST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","300 mW 27 V ±2% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 27 V &#177;2% Zener Diode Voltage Regulator","27","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z2V4S","MM3Z2V4ST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z2V4ST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","Tight Tolerance Zener Diode 2.4 V Tight Tolerance SOD-323","AEC Qualified
Pb-free
Halide free","Active","Tight Tolerance Zener Diode 2.4 V Tight Tolerance SOD-323","2.29","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z2V7S","MM3Z2V7ST1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z2V7ST1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4ST1-D.PDF","Tight Tolerance Zener Diode 2.7 V ±2% SOD-323","AEC Qualified
Pb-free
Halide free","Active","Tight Tolerance Zener Diode 2.7 V &#177;2% SOD-323","2.59","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z33V","MM3Z33VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z33VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 33 V Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 33 V Zener Diode Voltage Regulator","33","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z33V","MM3Z33VT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z33VT3G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 33 V Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 33 V Zener Diode Voltage Regulator","33","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z33V","SZMM3Z33VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z33VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 33 V Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 33 V Zener Diode Voltage Regulator","33","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z36V","MM3Z36VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z36VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 36 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 36 V &#177;5% Zener Diode Voltage Regulator","36","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z36V","SZMM3Z36VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z36VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 36 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 36 V &#177;5% Zener Diode Voltage Regulator","36","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z39V","MM3Z39VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z39VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 39 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free","Active","300 mW 39 V &#177;5% Zener Diode Voltage Regulator","39","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z3V3","MM3Z3V3T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z3V3T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 3.3 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 3.3 V &#177;5% Zener Diode Voltage Regulator","3.3","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z3V3","SZMM3Z3V3T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z3V3T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 3.3 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 3.3 V &#177;5% Zener Diode Voltage Regulator","3.3","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z3V6","MM3Z3V6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z3V6T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 3.6 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 3.6 V &#177;5% Zener Diode Voltage Regulator","3.6","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z3V6","SZMM3Z3V6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z3V6T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 3.6 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 3.6 V &#177;5% Zener Diode Voltage Regulator","3.6","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z3V9","MM3Z3V9T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z3V9T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 3.9 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free","Active","300 mW 3.9 V &#177;5% Zener Diode Voltage Regulator","3.9","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z43V","MM3Z43VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z43VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 43 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 43 V ±5% Zener Diode Voltage Regulator","43","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z43V","SZMM3Z43VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z43VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 43 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 43 V ±5% Zener Diode Voltage Regulator","43","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z4V3","MM3Z4V3T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z4V3T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 4.3 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 4.3 V &#177;5% Zener Diode Voltage Regulator","4.3","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z4V3","SZMM3Z4V3T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z4V3T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 4.3 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 4.3 V &#177;5% Zener Diode Voltage Regulator","4.3","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z4V7","MM3Z4V7T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z4V7T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 4.7 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 4.7 V &#177;5% Zener Diode Voltage Regulator","4.7","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z4V7","SZMM3Z4V7T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z4V7T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 4.7 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 4.7 V &#177;5% Zener Diode Voltage Regulator","4.7","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z51V","SZMM3Z51VT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z51VT1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","Zener Voltage Regulator Diode","AEC Qualified
PPAP Capable
Pb-free
Halide free","ActiveNEW","Zener Voltage Regulator Diode","51","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z5V1","MM3Z5V1T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z5V1T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 5.1 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 5.1 V &#177;5% Zener Diode Voltage Regulator","5.1","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z5V1","SZMM3Z5V1T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z5V1T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","300 mW 5.1 V ±5% Zener Diode Voltage Regulator","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","300 mW 5.1 V &#177;5% Zener Diode Voltage Regulator","5.1","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z5V6","MM3Z5V6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=MM3Z5V6T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","Zener Diode Voltage Regulator, Surface Mount, 300 mW","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Diode Voltage Regulator, Surface Mount, 300 mW","5.6","0.3","SOD-323"
"on","二极管和整流器---齐纳二极管","MM3Z5V6","SZMM3Z5V6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZMM3Z5V6T1G","http://www.onsemi.com/pub/Collateral/MM3Z2V4T1-D.PDF","Zener Diode Voltage Regulator, Surface Mount, 300 mW","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Zener Diode Voltage Regulator, Surface Mount, 300 mW","5.6","0.3","SOD-323"
