"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Dir","V(BR) Typ (V)","PPK Max (W)","VRWM Max (V)","IR Max (uA)","VC Max (V)","Package Type"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB33CA","SZP6SMB33CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB33CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  33 V, Bidirectional, 600 Watt SMB Transient Voltage Suppressor,  33 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  33 V, Bidirectional","Bidirectional","33","600","28.2","5","45.7","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB36CA","P6SMB36CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB36CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  36 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  36 V, Bidirectional","Bidirectional","36","600","30.8","5","49.9","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB36CA","SZP6SMB36CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB36CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  36 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  36 V, Bidirectional","Bidirectional","36","600","30.8","5","49.9","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB39CA","P6SMB39CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB39CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  39 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  39 V, Bidirectional","Bidirectional","39","600","33.3","5","53.9","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB39CA","SZP6SMB39CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB39CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  39 V, Bidirectional, 600 Watt SMB Transient Voltage Suppressor,  39 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  39 V, Bidirectional","Bidirectional","39","600","33.3","5","53.9","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB43CA","P6SMB43CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB43CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  43 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  43 V, Bidirectional","Bidirectional","43","600","36.8","5","59.3","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB43CA","SZP6SMB43CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB43CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  43 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  43 V, Bidirectional","Bidirectional","43","600","36.8","5","59.3","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB51A","P6SMB51AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB51AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  51 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  51 V, Unidirectional","Unidirectional","51","600","43.6","5","70.1","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB51A","SZP6SMB51AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB51AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  51 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  51 V, Unidirectional","Unidirectional","51","600","43.6","5","70.1","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB56A","P6SMB56AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB56AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  56 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  56 V, Unidirectional","Unidirectional","56","600","47.8","5","77","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB56A","SZP6SMB56AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB56AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  56 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  56 V, Unidirectional","Unidirectional","56","600","47.8","5","77","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB62CA","P6SMB62CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB62CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  62 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  62 V, Bidirectional","Bidirectional","62","600","53","5","85","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB62CA","SZP6SMB62CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB62CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  62 V, Bidirectional, 600 Watt SMB Transient Voltage Suppressor,  62 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  62 V, Bidirectional","Bidirectional","62","600","53","5","85","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB68CA","P6SMB68CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB68CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  68 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  68 V, Bidirectional","Bidirectional","68","600","58.1","5","92","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB68CA","SZP6SMB68CAT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB68CAT3G","http://www.onsemi.com/pub/Collateral/P6SMB11CAT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  68 V, Bidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","600 Watt SMB Transient Voltage Suppressor,  68 V, Bidirectional","Bidirectional","68","600","58.1","5","92","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB75A","P6SMB75AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=P6SMB75AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  75 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  75 V, Unidirectional","Unidirectional","75","600","64.1","5","103","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","P6SMB75A","SZP6SMB75AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZP6SMB75AT3G","http://www.onsemi.com/pub/Collateral/P6SMB6.8AT3-D.PDF","600 Watt SMB Transient Voltage Suppressor,  75 V, Unidirectional","Pb-free
Halide free
AEC Qualified
PPAP Capable","Active","600 Watt SMB Transient Voltage Suppressor,  75 V, Unidirectional","Unidirectional","75","600","64.1","5","103","SMB-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","PACDN042","PACDN042Y3R","http://www.onsemi.cn/PowerSolutions/product.do?id=PACDN042Y3R","http://www.onsemi.com/pub/Collateral/PACDN042-D.PDF","Transient Voltage Suppressor Arrays","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor Arrays","Unidirectional","6.1","0.225","5","0.1","8","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","PACDN042","SZPACDN042Y3R","http://www.onsemi.cn/PowerSolutions/product.do?id=SZPACDN042Y3R","http://www.onsemi.com/pub/Collateral/PACDN042-D.PDF","Transient Voltage Suppressor Arrays","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor Arrays","Unidirectional","6.1","0.225","5","0.1","8","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA12A","SA12AG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA12AG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","Transient Voltage Suppressor, MiniMOSORB™, Unidirectional, 12 V, 500 Watt","Pb-free
Halide free","Active","Transient Voltage Suppressor, MiniMOSORB&trade;, Unidirectional, 12 V, 500 Watt","Unidirectional","14","500","12","1","19.9","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA12A","SA12ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA12ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","Transient Voltage Suppressor, MiniMOSORB™, Unidirectional, 12 V, 500 Watt","Pb-free
Halide free","Active","Transient Voltage Suppressor, MiniMOSORB&trade;, Unidirectional, 12 V, 500 Watt","Unidirectional","14","500","12","1","19.9","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA15A","SA15AG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA15AG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  15 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  15 V,  Unidirectional","Unidirectional","17.6","500","15","1","24.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA15A","SA15ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA15ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  15 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  15 V,  Unidirectional","Unidirectional","17.6","500","15","1","24.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA17A","SA17ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA17ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  5.0 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  5.0 V,  Unidirectional","Unidirectional","19.9","500","17","1","27.6","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA20A","SA20ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA20ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  20 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  20 V,  Unidirectional","Unidirectional","23.35","500","20","1","32.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA26A","SA26ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA26ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  26 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  26 V,  Unidirectional","Unidirectional","30.4","500","26","1","42.1","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA30A","SA30ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA30ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  30 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  30 V,  Unidirectional","Unidirectional","35.05","500","30","1","48.4","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA36A","SA36AG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA36AG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  36 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  36 V,  Unidirectional","Unidirectional","42.1","500","36","1","58.1","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SA36A","SA36ARLG","http://www.onsemi.cn/PowerSolutions/product.do?id=SA36ARLG","http://www.onsemi.com/pub/Collateral/SA5.0A-D.PDF","500 Watt MiniMOSORB™ Transient Voltage Suppressor,  36 V,  Unidirectional","Pb-free
Halide free","Active","500 Watt MiniMOSORB&#8482; Transient Voltage Suppressor,  36 V,  Unidirectional","Unidirectional","42.1","500","36","1","58.1","Axial Lead-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SD05","SD05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SD05T1G","http://www.onsemi.com/pub/Collateral/SD05T1-D.PDF","ESD Protection Diode, Unidirectional, SOD-323","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","ESD Protection Diode, Unidirectional, SOD-323","Unidirectional","6.75","350","5","10","14.5","SOD-323"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SD05","SD05T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=SD05T3G","http://www.onsemi.com/pub/Collateral/SD05T1-D.PDF","ESD Protection Diode, Unidirectional, SOD-323","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","ESD Protection Diode, Unidirectional, SOD-323","Unidirectional","6.75","350","5","10","14.5","SOD-323"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SD05","SZSD05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSD05T1G","http://www.onsemi.com/pub/Collateral/SD05T1-D.PDF","ESD Protection Diode, Unidirectional, SOD-323","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","ESD Protection Diode, Unidirectional, SOD-323","Unidirectional","6.75","350","5","10","14.5","SOD-323"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SL05","SL05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SL05T1G","http://www.onsemi.com/pub/Collateral/SL05T1-D.PDF","Transient Voltage Suppressor Low Capacitance, 5.0 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor Low Capacitance, 5.0 V","Unidirectional","7","300","5","20","11","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SL05","SZSL05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSL05T1G","http://www.onsemi.com/pub/Collateral/SL05T1-D.PDF","Transient Voltage Suppressor Low Capacitance, 5.0 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor Low Capacitance, 5.0 V","Unidirectional","7","300","5","20","11","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SL15","SL15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SL15T1G","http://www.onsemi.com/pub/Collateral/SL05T1-D.PDF","Transient Voltage Suppressor Low Capacitance, 15 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor Low Capacitance, 15 V","Unidirectional","17.6","300","15","1","30","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SL15","SZSL15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSL15T1G","http://www.onsemi.com/pub/Collateral/SL05T1-D.PDF","Transient Voltage Suppressor Low Capacitance, 15 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor Low Capacitance, 15 V","Unidirectional","17.6","300","15","1","30","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SM05","SM05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SM05T1G","http://www.onsemi.com/pub/Collateral/SM12T1-D.PDF","ESD Protection Dual Common Anode Diodes 5.0 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","ESD Protection Dual Common Anode Diodes 5.0 V","Unidirectional","6.8","300","5","1","9.8","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SM05","SZSM05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSM05T1G","http://www.onsemi.com/pub/Collateral/SM12T1-D.PDF","ESD Protection Dual Common Anode Diodes 5.0 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","ESD Protection Dual Common Anode Diodes 5.0 V","Unidirectional","6.8","300","5","1","9.8","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SM15T1G","SM15T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SM15T1G","http://www.onsemi.com/pub/Collateral/SM05T1-D.PDF","ESD Protection Dual Common Anode Diodes 15 V SOT-23","Pb-free
Halide free","Active","ESD Protection Dual Common Anode Diodes 15 V SOT-23","Unidirectional","16.7","300","15","1","24","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SM36T1G","SM36T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SM36T1G","http://www.onsemi.com/pub/Collateral/SM05T1-D.PDF","ZEN SOT23 TVS ARRAY 36V","Pb-free
Halide free","Active","ZEN SOT23 TVS ARRAY 36V","Bidirectional","40","300","36","1","60","SOT-23-3"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMDA12CDR","SMDA12CDR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMDA12CDR2G","http://www.onsemi.com/pub/Collateral/SMDA05C-D.PDF","Bi-directional TVS Array for High Speed Data Line Protection 12V, 4 CHANNEL BIDIRECTIONAL","Pb-free
Halide free","Active","Bi-directional TVS Array for High Speed Data Line Protection 12V","Bidirectional","-","300","12","1","24","SOIC-8"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMDA24","SMDA24CDR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMDA24CDR2G","http://www.onsemi.com/pub/Collateral/SMDA05C-D.PDF","Bi-Directional Transient Voltage Suppressor Array for High Speed Data Line Protection, 4 CHANNEL BIDIRECTIONAL","Pb-free
Halide free","Active","Bi-Directional Transient Voltage Suppressor Array for High Speed Data Line Protection","Bidirectional","-","300","24","1","55","SOIC-8"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF10A","SMF10AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF10AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","Transient Voltage Suppressor, Unidirectional, 10 V, 200 Watt","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor, Unidirectional, 10 V, 200 Watt","Unidirectional","11.7","200","10","2.5","17","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF10A","SZSMF10AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMF10AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","Transient Voltage Suppressor, Unidirectional, 10 V, 200 Watt","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Transient Voltage Suppressor, Unidirectional, 10 V, 200 Watt","Unidirectional","11.7","200","10","2.5","17","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF12A","SMF12AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF12AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","Transient Voltage Suppressor, 200 Watt, 12 V","AEC Qualified
Pb-free
Halide free","Active","Transient Voltage Suppressor, 200 Watt, 12 V","Unidirectional","14","200","12","2.4","19.9","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF14A","SMF14AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF14AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 14 V, Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 14 V, Unidirectional","Unidirectional","16.4","200","14","1","23.2","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF14A","SZSMF14AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMF14AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 14 V, Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 14 V, Unidirectional","Unidirectional","16.4","200","14","1","23.2","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF18A","SMF18AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF18AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 18 V, Unidirectional","AEC Qualified
Pb-free
Halide free","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 18 V, Unidirectional","Unidirectional","21","200","18","1","29.2","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF22A","SMF22AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF22AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","Transient Voltage Suppressor, Unidirectional, 22 V, 200 Watt","AEC Qualified
Pb-free
Halide free","Active","Transient Voltage Suppressor, Unidirectional, 22 V, 200 Watt","Unidirectional","25.6","200","22","1","35.5","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF26A","SMF26AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF26AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 26 V, Unidirectional","AEC Qualified
Pb-free
Halide free","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 26 V, Unidirectional","Unidirectional","30.4","200","26","1","42.1","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF30A","SMF30AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF30AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 30 V, Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 30 V, Unidirectional","Unidirectional","35.1","200","30","1","48.4","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF30A","SZSMF30AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMF30AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 30 V, Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 30 V, Unidirectional","Unidirectional","35.1","200","30","1","48.4","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF36A","SMF36AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMF36AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 36 V, Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 36 V, Unidirectional","Unidirectional","42.1","200","36","1","58.1","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMF36A","SZSMF36AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SZSMF36AT1G","http://www.onsemi.com/pub/Collateral/SMF5.0AT1-D.PDF","200 Watt SOD-123FL Transient Voltage Suppressors, 36 V, Unidirectional","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","200 Watt SOD-123FL Transient Voltage Suppressors, 36 V, Unidirectional","Unidirectional","42.1","200","36","1","58.1","SOD123-2"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SMS05T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMS05T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor, 5.0 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
"on","ESD及EMI保护二极管及滤波器---瞬态电压抑制器 (TVS)","SMS05","SMS12T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SMS12T1G","http://www.onsemi.com/pub/Collateral/SMS05T1-D.PDF","SC-74 Transient Voltage Suppressor, 12 V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","SC-74 Transient Voltage Suppressor","Unidirectional","6.6
14.15
17.6
29.35","350","5
12
15
24","1
20","15.5
23
29
44","SC-74"
