"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Configuration","VRRM Min (V)","VF Max (V)","IRM Max (uA)","IO(rec) Max (A)","IFSM Max (A)","trr Max (ns)","Cj Max (pF)","Package Type"
"on","二极管和整流器---肖特基二极管及整流器","NTS860","NTS860MFST3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTS860MFST3G","http://www.onsemi.com/pub/Collateral/NTS860MFS-D.PDF","Trench Schottky Rectifier, 8A, 60V, Low Forward Voltage","AEC Qualified
Pb-free
Halide free","Active","Trench Schottky Rectifier, 8A, 60V, Low Forward Voltage",,"60","0.62","55",,"150",,,"SO-8FL / DFN-5"
"on","二极管和整流器---肖特基二极管及整流器","NTSA4100","NTSA4100T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSA4100T3G","http://www.onsemi.com/pub/Collateral/NTSA4100-D.PDF","Trench Schottky Rectifier, Low Forward Voltage, 100V, 4A","AEC Qualified
Pb-free
Halide free","Active","Trench Schottky Rectifier, Low Forward Voltage, 100V, 4A",,"100","0.66","45",,,,,"SMA-2"
"on","二极管和整流器---肖特基二极管及整流器","NTSAF5100","NTSAF5100T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSAF5100T3G","http://www.onsemi.com/pub/Collateral/NTSS5100-D.PDF","TRENCH SCHOTTKY RECTIFIER, LOW VF 100V, 5A","AEC Qualified
Pb-free
Halide free","Active","TRENCH SCHOTTKY RECTIFIER, LOW VF 100V, 5A",,"100","0.69","25",,,,,"SMA-FL"
"on","二极管和整流器---肖特基二极管及整流器","NTSJ2080CTG","NTSJ2080CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSJ2080CTG","http://www.onsemi.com/pub/Collateral/NTSJ2080CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 80 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 80 V","Common Cathode","80","0.83","600","20","150",,,"TO-220 FULLPAK-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSJ30U80CTG","NTSJ30U80CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSJ30U80CTG","http://www.onsemi.com/pub/Collateral/NTSJ30U80CT-D.PDF","Schottky Rectifier, Low Forward Voltage, Dual, 30 A, 80 V","Pb-free
Halide free","Active","Schottky Rectifier, Low Forward Voltage, Dual, 30 A, 80 V","Common Cathode","80","0.8","200","30","160",,,"TO-220 FULLPAK-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSS3100","NTSS3100T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSS3100T3G","http://www.onsemi.com/pub/Collateral/NTSS3100-D.PDF","Trench Schottky Rectifier Low Forward Voltage, 3A, 100V","AEC Qualified
Pb-free
Halide free","Active","Trench Schottky Rectifier Low Forward Voltage, 3A, 100V",,"100","0.995","5",,,,,"SMB-2"
"on","二极管和整流器---肖特基二极管及整流器","NTST20100CTG","NTSB20100CT-1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB20100CT-1G","http://www.onsemi.com/pub/Collateral/NTST20100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20100CTG","NTSB20100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB20100CTG","http://www.onsemi.com/pub/Collateral/NTST20100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20100CTG","NTSB20100CTT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB20100CTT4G","http://www.onsemi.com/pub/Collateral/NTST20100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20100CTG","NTSJ20100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSJ20100CTG","http://www.onsemi.com/pub/Collateral/NTST20100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20100CTG","NTST20100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST20100CTG","http://www.onsemi.com/pub/Collateral/NTST20100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20U100CTG","NTSB20U100CT-1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB20U100CT-1G","http://www.onsemi.com/pub/Collateral/NTST20U100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V, I2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20U100CTG","NTSB20U100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB20U100CTG","http://www.onsemi.com/pub/Collateral/NTST20U100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V, D2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20U100CTG","NTSB20U100CTT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB20U100CTT4G","http://www.onsemi.com/pub/Collateral/NTST20U100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V, D2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20U100CTG","NTSJ20U100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSJ20U100CTG","http://www.onsemi.com/pub/Collateral/NTST20U100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V, TO-220FP","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST20U100CTG","NTST20U100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST20U100CTG","http://www.onsemi.com/pub/Collateral/NTST20U100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V, TO-220","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.79","800","20","150",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30100SG","NTSB30100S-1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB30100S-1G","http://www.onsemi.com/pub/Collateral/NTST30100S-D.PDF","Schottky Rectifier, Low Forward Voltage, 30 A, 100 V","Pb-free","Active","Schottky Rectifier, Low Forward Voltage, 30 A, 100 V","Single","100","0.95","1000","30","250",,,"I<sup>2</sup>PAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30100SG","NTST30100SG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST30100SG","http://www.onsemi.com/pub/Collateral/NTST30100S-D.PDF","Schottky Rectifier, Low Forward Voltage, 30 A, 100 V","Pb-free","Active","Schottky Rectifier, Low Forward Voltage, 30 A, 100 V","Single","100","0.95","1000","30","250",,,"I<sup>2</sup>PAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30U100CTG","NTSB30U100CT-1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB30U100CT-1G","http://www.onsemi.com/pub/Collateral/NTST30U100CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 100 V, I2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 100 V","Common Cathode","100","0.8","675","30","160",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30U100CTG","NTSB30U100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB30U100CTG","http://www.onsemi.com/pub/Collateral/NTST30U100CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 100 V, D2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 100 V","Common Cathode","100","0.8","675","30","160",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30U100CTG","NTSB30U100CTT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB30U100CTT4G","http://www.onsemi.com/pub/Collateral/NTST30U100CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 100 V, D2Pak","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 100 V","Common Cathode","100","0.8","675","30","160",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30U100CTG","NTSJ30U100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSJ30U100CTG","http://www.onsemi.com/pub/Collateral/NTST30U100CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 100 V, TO-220FP","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 100 V","Common Cathode","100","0.8","675","30","160",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30U100CTG","NTST30U100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST30U100CTG","http://www.onsemi.com/pub/Collateral/NTST30U100CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 100 V, TO-220","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 100 V","Common Cathode","100","0.8","675","30","160",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST30U100CTG","NTST30U100CTH","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST30U100CTH","http://www.onsemi.com/pub/Collateral/NTST30U100CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 100 V, TO-220","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 100 V","Common Cathode","100","0.8","675","30","160",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40120CTG","NTSB40120CT-1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB40120CT-1G","http://www.onsemi.com/pub/Collateral/NTST40120CT-D.PDF","Schottky Power Rectifier, Dual, 40 A, 120 V, I2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 40 A, 120 V","Common Cathode","120","0.91","500","40","250",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40120CTG","NTSB40120CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB40120CTG","http://www.onsemi.com/pub/Collateral/NTST40120CT-D.PDF","Schottky Power Rectifier, Dual, 40 A, 120 V, D2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 40 A, 120 V","Common Cathode","120","0.91","500","40","250",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40120CTG","NTSB40120CTT4G","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSB40120CTT4G","http://www.onsemi.com/pub/Collateral/NTST40120CT-D.PDF","Schottky Power Rectifier, Dual, 40 A, 120 V, D2PAK","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 40 A, 120 V","Common Cathode","120","0.91","500","40","250",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40120CTG","NTSJ40120CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSJ40120CTG","http://www.onsemi.com/pub/Collateral/NTST40120CT-D.PDF","Schottky Power Rectifier, Dual, 40 A, 120 V, TO-220FP","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 40 A, 120 V","Common Cathode","120","0.91","500","40","250",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40120CTG","NTST40120CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST40120CTG","http://www.onsemi.com/pub/Collateral/NTST40120CT-D.PDF","Schottky Power Rectifier, Dual, 40 A, 120 V, TO-220","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 40 A, 120 V","Common Cathode","120","0.91","500","40","250",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40120CTG","NTST40120CTH","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST40120CTH","http://www.onsemi.com/pub/Collateral/NTST40120CT-D.PDF","Schottky Power Rectifier, Dual, 40 A, 120 V, TO-220","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 40 A, 120 V","Common Cathode","120","0.91","500","40","250",,,"D<sup>2</sup>PAK-3
I<sup>2</sup>PAK-3
TO-220 FULLPAK-3
TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTST40H120E","NTST40H120ECTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTST40H120ECTG","http://www.onsemi.com/pub/Collateral/NTST40H120ECT-D.PDF","Trench Schottky Rectifier, Very Low Leakage, 40A, 120V, Dual Die","Pb-free","Active","Trench Schottky Rectifier, Very Low Leakage, 40A, 120V, Dual Die",,"120","0.93","35","40",,,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSV20100CTG","NTSV20100CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSV20100CTG","http://www.onsemi.com/pub/Collateral/NTSV20100CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 100 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 100 V","Common Cathode","100","0.98","800","20","100",,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSV2080CTG","NTSV2080CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSV2080CTG","http://www.onsemi.com/pub/Collateral/NTSV2080CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 80 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 80 V","Common Cathode","80","0.98","600","20","100",,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSV20H120E","NTSV20H120ECTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSV20H120ECTG","http://www.onsemi.com/pub/Collateral/NTSV20H120ECT-D.PDF","Trench Schottky Rectifier Very Low Leakage, 20A, 120V in TO-220 Package","AEC Qualified
Pb-free
Halide free","Active","Trench Schottky Rectifier Very Low Leakage, 20A, 120V in TO-220 Package",,"120","1","30","20","125",,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSV20U80CTG","NTSV20U80CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSV20U80CTG","http://www.onsemi.com/pub/Collateral/NTSV20U80CT-D.PDF","Schottky Power Rectifier, Dual, 20 A, 80 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 20 A, 80 V","Common Cathode","80","0.98","600","20","100",,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSV30100SG","NTSV30100SG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSV30100SG","http://www.onsemi.com/pub/Collateral/NTSV30100S-D.PDF","Schottky Rectifier, Very Low Forward Voltage, 30 A, 100 V","Pb-free
Halide free","Active","Schottky Rectifier, Very Low Forward Voltage, 30 A, 100 V","Single","100","1.1","1000","30","100",,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","NTSV3080CTG","NTSV3080CTG","http://www.onsemi.cn/PowerSolutions/product.do?id=NTSV3080CTG","http://www.onsemi.com/pub/Collateral/NTSV3080CT-D.PDF","Schottky Power Rectifier, Dual, 30 A, 80 V","Pb-free
Halide free","Active","Schottky Power Rectifier, Dual, 30 A, 80 V","Common Cathode","80","1.05","700","30","100",,,"TO-220-3"
"on","二极管和整流器---肖特基二极管及整流器","RB520S30","RB520S30T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=RB520S30T1G","http://www.onsemi.com/pub/Collateral/RB520S30T1-D.PDF","Schottky Barrier Diode, 30 V","AEC Qualified
Pb-free
Halide free","Active","Schottky Barrier Diode, 30 V","Single","30","0.6","1","0.2","-","-","10","SOD-523-2"
"on","二极管和整流器---肖特基二极管及整流器","RB520S30","RB520S30T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=RB520S30T5G","http://www.onsemi.com/pub/Collateral/RB520S30T1-D.PDF","Schottky Barrier Diode, 30 V","AEC Qualified
Pb-free
Halide free","Active","Schottky Barrier Diode, 30 V","Single","30","0.6","1","0.2","-","-","10","SOD-523-2"
"on","二极管和整流器---肖特基二极管及整流器","RB751S40","NSVRB751S40T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVRB751S40T1G","http://www.onsemi.com/pub/Collateral/RB751S40T1-D.PDF","Schottky Barrier Diode, 30 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Schottky Barrier Diode, 30 V","Single","30","0.37","0.5","0.03","0.5","-","2.5","SOD-523-2"
"on","二极管和整流器---肖特基二极管及整流器","RB751S40","RB751S40T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=RB751S40T1G","http://www.onsemi.com/pub/Collateral/RB751S40T1-D.PDF","Schottky Barrier Diode, 30 V","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Schottky Barrier Diode, 30 V","Single","30","0.37","0.5","0.03","0.5","-","2.5","SOD-523-2"
"on","二极管和整流器---肖特基二极管及整流器","RB751S40","RB751S40T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=RB751S40T5G","http://www.onsemi.com/pub/Collateral/RB751S40T1-D.PDF","Schottky Barrier Diode, 30 V, SS 40V SHTKY SOD523","AEC Qualified
PPAP Capable
Pb-free
Halide free","Active","Schottky Barrier Diode, 30 V","Single","30","0.37","0.5","0.03","0.5","-","2.5","SOD-523-2"
"on","二极管和整流器---肖特基二极管及整流器","SB007-03C","SB007-03C-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB007-03C-TB-E","http://www.onsemi.com/pub/Collateral/SB007-03C-D.PDF","Schottky Barrier Diode, 30V, 70mA, Low IR, Single CP","Pb-free","Active","Schottky Barrier Diode, 30V, 70mA, Low IR, Single CP","Single","30","0.55","5","0.07","2","10","3","SC-59-3 / CP-3"
"on","二极管和整流器---肖特基二极管及整流器","SB01-05C","SB01-05C-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB01-05C-TB-E","http://www.onsemi.com/pub/Collateral/SB01-05C-D.PDF","Schottky Barrier Diode, 50V, 0.1A, Low IR, Single CP","Pb-free","Active","Schottky Barrier Diode, 50V, 0.1A, Low IR, Single CP","Single","50","0.55","15","0.1","2","10","4.4","SC-59-3 / CP-3"
"on","二极管和整流器---肖特基二极管及整流器","SB01-15C","SB01-15C-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB01-15C-TB-E","http://www.onsemi.com/pub/Collateral/SB01-15C-D.PDF","Schottky Barrier Diode, 150V, 0.1A, Low IR, Single CP","Pb-free","Active","Schottky Barrier Diode, 150V, 0.1A, Low IR, Single CP","Single","150","0.75","50","0.1","5","10","7","SC-59-3 / CP-3"
"on","二极管和整流器---肖特基二极管及整流器","SB05-03C","SB05-03C-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB05-03C-TB-E","http://www.onsemi.com/pub/Collateral/SB05-03C-D.PDF","Schottky Barrier Diode, 30V, 0.5A, Low IR, Single CP","Pb-free","Active","Schottky Barrier Diode, 30V, 0.5A, Low IR, Single CP","Single","30","0.55","30","0.5","5","10","16","SC-59-3 / CP-3"
"on","二极管和整流器---肖特基二极管及整流器","SB05-05C","SB05-05C-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB05-05C-TB-E","http://www.onsemi.com/pub/Collateral/SB05-05C-D.PDF","Schottky Barrier Diode, 50V, 0.5A, Low IR, Single CP","Pb-free","Active","Schottky Barrier Diode, 50V, 0.5A, Low IR, Single CP","Single","50","0.55","50","0.5","5","10","17","SC-59-3 / CP-3"
"on","二极管和整流器---肖特基二极管及整流器","SB05W05C","SB05W05C-TB-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB05W05C-TB-E","http://www.onsemi.com/pub/Collateral/SB05W05C-D.PDF","Schottky Barrier Diode, 50V, 0.5A, Low IR, Monolithic Dual CP Common Cathode","Pb-free","Active","Schottky Barrier Diode, 50V, 0.5A, Low IR, Monolithic Dual CP Common Cathode","Common Cathode","50","0.55","50","0.5","5","10","24","SC-59-3 / CP-3"
"on","二极管和整流器---肖特基二极管及整流器","SB07-03P","SB07-03P-TD-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB07-03P-TD-E","http://www.onsemi.com/pub/Collateral/EN2981-D.PDF","Schottky Barrier Diode, 30V, 0.7A, Low IR, Single PCP","Pb-free","Active","Schottky Barrier Diode, 30V, 0.7A, Low IR, Single PCP","Single","30","0.55","80","0.7","5","10","26","SOT-89 / PCP-1"
"on","二极管和整流器---肖特基二极管及整流器","SB10015M","SB10015M-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SB10015M-TL-W","http://www.onsemi.com/pub/Collateral/ENA0444-D.PDF","Schottky Barrier Diode, 15V, 1A, Low IR, Single MCPH3","Pb-free
Halide free","Active","Schottky Barrier Diode, 15V, 1A, Low IR, Single MCPH3","Single","15","0.48","3","1","10","10","20","SC-70FL / MCPH-3"
"on","二极管和整流器---肖特基二极管及整流器","SB20-03P","SB20-03P-TD-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SB20-03P-TD-E","http://www.onsemi.com/pub/Collateral/EN2985-D.PDF","Schottky Barrier Diode, 30V, 2A, Low IR, Single PCP","Pb-free","Active","Schottky Barrier Diode, 30V, 2A, Low IR, Single PCP","Single","30","0.55","100","2","20","20","70","SOT-89 / PCP-1"
"on","二极管和整流器---肖特基二极管及整流器","SB3003CH","SB3003CH-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SB3003CH-TL-W","http://www.onsemi.com/pub/Collateral/SB3003CH-D.PDF","Schottky Barrier Diode, 30V, 3A, Low IR, Single","Pb-free
Halide free","ActiveNEW","Schottky Barrier Diode, 30V, 3A, Low IR, Single","Single","30","0.485","42","3","20","20","90","CPH-6"
"on","二极管和整流器---肖特基二极管及整流器","SB80W10T","SB80W10T-H","http://www.onsemi.cn/PowerSolutions/product.do?id=SB80W10T-H","http://www.onsemi.com/pub/Collateral/ENA1817-D.PDF","Schottky Barrier Diode, 100V, 8A, Low IR, Monolithic Dual TP Common Cathode","Pb-free
Halide free","Active","Schottky Barrier Diode, 100V, 8A, Low IR, Monolithic Dual TP Common Cathode","Single","100","0.8","1000","8","40",,"90","DPAK / TP-FA
IPAK / TP"
"on","二极管和整流器---肖特基二极管及整流器","SB80W10T","SB80W10T-TL-H","http://www.onsemi.cn/PowerSolutions/product.do?id=SB80W10T-TL-H","http://www.onsemi.com/pub/Collateral/ENA1817-D.PDF","Schottky Barrier Diode, 100V, 8A, Low IR, Monolithic Dual TP Common Cathode","Pb-free
Halide free","Active","Schottky Barrier Diode, 100V, 8A, Low IR, Monolithic Dual TP Common Cathode","Single","100","0.8","1000","8","40",,"90","DPAK / TP-FA
IPAK / TP"
"on","二极管和整流器---肖特基二极管及整流器","SBE002","SBE002-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SBE002-TL-W","http://www.onsemi.com/pub/Collateral/EN6343-D.PDF","Schottky Barrier Diode, 50V, 1A, Low IR, Single CPH6","Pb-free
Halide free","Active","Schottky Barrier Diode, 50V, 1A, Low IR, Single CPH6","Single","50","0.55","80","1","10","10","52","CPH-6"
"on","二极管和整流器---肖特基二极管及整流器","SBE807","SBE807-TL-W","http://www.onsemi.cn/PowerSolutions/product.do?id=SBE807-TL-W","http://www.onsemi.com/pub/Collateral/ENA1055-D.PDF","Schottky Barrier Diode, 30V, 1A, Low IR","Pb-free
Halide free","Active","Schottky Barrier Diode, 30V, 1A, Low IR","Dual","30","0.53","15","1","10","10","27","CPH-5"
"on","二极管和整流器---肖特基二极管及整流器","SBE813","SBE813-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SBE813-TL-E","http://www.onsemi.com/pub/Collateral/EN8967-D.PDF","Schottky Barrier Diode, 30V, 3A, Low IR, Non-Monolithic Dual VEC8 Common Cathode","Pb-free","Active","Schottky Barrier Diode, 30V, 3A, Low IR, Non-Monolithic Dual VEC8 Common Cathode","Dual","30","0.485","42","3","20","20","90","SOT-28FL / VEC-8"
"on","二极管和整流器---肖特基二极管及整流器","SBT700-06RH","SBT700-06RH-1E","http://www.onsemi.cn/PowerSolutions/product.do?id=SBT700-06RH-1E","http://www.onsemi.com/pub/Collateral/ENA1635-D.PDF","Schottky Barrier Diode 60V, 70A, VF; 0.66V Dual To-3PF-3L Cathode Common","Pb-free","Active","Schottky Barrier Diode 60V, 70A, VF; 0.66V Dual To-3PF-3L Cathode Common","Dual","60","0.66","1000","70","200",,"1400","TO-3PF-3L"
"on","二极管和整流器---肖特基二极管及整流器","SS0503SH","SS0503SH-TL-E","http://www.onsemi.cn/PowerSolutions/product.do?id=SS0503SH-TL-E","http://www.onsemi.com/pub/Collateral/SS0503SH-D.PDF","Schottky Barrier Diode, 30V, 0.5A, Low VF, Single SCH6","Pb-free","Active","Schottky Barrier Diode, 30V, 0.5A, Low VF, Single SCH6","Single","30","0.42","120","0.5","5","10","13","SOT-563 / SCH-6"
