"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Type","Megapixels","Frame Rate (fps)","Optical Format","Shutter Type","Pixel Size (µm)","Color","Package Type"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0330","KAI-0330-AAA-CP-AE-DUAL","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0330-AAA-CP-AE-DUAL","http://www.onsemi.com/pub/Collateral/KAI-0330-D.PDF","Interline Transfer CCD Image Sensor, VGA, Monochrome, No Microlens, CERDIP Package (sidebrazed pins), Taped Clear Cover Glass (no coatings), Engineering Grade (Dual Output)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, VGA","Interline CCD","VGA","120","1/2 inch","Electronic","9.0 x 9.0","Bayer Color
Mono","CDIP-20"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0330","KAI-0330-AAA-CP-BA-DUAL","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0330-AAA-CP-BA-DUAL","http://www.onsemi.com/pub/Collateral/KAI-0330-D.PDF","Interline Transfer CCD Image Sensor, VGA, Monochrome, No Microlens, CERDIP Package (sidebrazed pins), Taped Clear Cover Glass (no coatings), Standard Grade (Dual Output)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, VGA","Interline CCD","VGA","120","1/2 inch","Electronic","9.0 x 9.0","Bayer Color
Mono","CDIP-20"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0330","KAI-0330-ABA-CB-AA-SINGLE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0330-ABA-CB-AA-SINGLE","http://www.onsemi.com/pub/Collateral/KAI-0330-D.PDF","Interline Transfer CCD Image Sensor, VGA, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass (no coatings), Standard Grade (Single Output)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, VGA","Interline CCD","VGA","120","1/2 inch","Electronic","9.0 x 9.0","Bayer Color
Mono","CDIP-20"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0330","KAI-0330-ABA-CB-AE-DUAL","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0330-ABA-CB-AE-DUAL","http://www.onsemi.com/pub/Collateral/KAI-0330-D.PDF","Interline Transfer CCD Image Sensor, VGA, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass (no coatings), Engineering Grade (Dual Output)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, VGA","Interline CCD","VGA","120","1/2 inch","Electronic","9.0 x 9.0","Bayer Color
Mono","CDIP-20"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0330","KAI-0330-ABA-CB-BA-DUAL","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0330-ABA-CB-BA-DUAL","http://www.onsemi.com/pub/Collateral/KAI-0330-D.PDF","Interline Transfer CCD Image Sensor, VGA, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass (no coatings), Standard Grade (Dual Output)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, VGA","Interline CCD","VGA","120","1/2 inch","Electronic","9.0 x 9.0","Bayer Color
Mono","CDIP-20"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0330","KAI-0330-CBA-CB-AE-DUAL","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0330-CBA-CB-AE-DUAL","http://www.onsemi.com/pub/Collateral/KAI-0330-D.PDF","Interline Transfer CCD Image Sensor, VGA, Gen1 Color (Bayer RGB), Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass (no coatings), Engineering Grade (Dual Output)","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, VGA","Interline CCD","VGA","120","1/2 inch","Electronic","9.0 x 9.0","Bayer Color
Mono","CDIP-20"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0373","KAI-0373-AAA-CP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0373-AAA-CP-BA","http://www.onsemi.com/pub/Collateral/KAI-0373-D.PDF","Interline Transfer CCD Image Sensor, WVGA, Monochrome, No Microlens, CERDIP Package (sidebrazed pins), Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, WVGA","Interline CCD","WVGA","30","2/3 inch","Electronic","11.6 x 13.6","Mono","CDIP-24"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0373","KAI-0373-ABA-CB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0373-ABA-CB-AE","http://www.onsemi.com/pub/Collateral/KAI-0373-D.PDF","Interline Transfer CCD Image Sensor, WVGA, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, WVGA","Interline CCD","WVGA","30","2/3 inch","Electronic","11.6 x 13.6","Mono","CDIP-24"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0373","KAI-0373-ABA-CB-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0373-ABA-CB-BA","http://www.onsemi.com/pub/Collateral/KAI-0373-D.PDF","Interline Transfer CCD Image Sensor, WVGA, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, WVGA","Interline CCD","WVGA","30","2/3 inch","Electronic","11.6 x 13.6","Mono","CDIP-24"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-0373","KAI-0373-ABA-CP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-0373-ABA-CP-BA","http://www.onsemi.com/pub/Collateral/KAI-0373-D.PDF","Interline Transfer CCD Image Sensor, WVGA, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, WVGA","Interline CCD","WVGA","30","2/3 inch","Electronic","11.6 x 13.6","Mono","CDIP-24"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-AAA-JP-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-AAA-JP-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-AAA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-AAA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-ABA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-ABA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-ABA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-ABA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-ABA-JP-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-ABA-JP-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Monochrome, Telecentric Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-ABA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-ABA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Monochrome, Telecentric Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-CBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-CBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-CBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-CBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen1 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-FBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-FBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-FBA-JB-B2","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-FBA-JB-B2","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Grade 2","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-FBA-JB-B2-T","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-FBA-JB-B2-T","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Grade 2 (Tray)","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-FBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-FBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-FBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-FBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-PBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-PBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen1 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-QBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-QBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-04050","KAI-04050-QBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-04050-QBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF","Interface Transfer CCD Image Sensor, 4.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interface Transfer CCD Image Sensor, 4.1 MP","Interline CCD","4.1","32","1 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-AAA-JP-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-AAA-JP-AE","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-AAA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-AAA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-ABA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-ABA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-ABA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-ABA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Monochrome, Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-ABA-JP-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-ABA-JP-AE","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Monochrome, Telecentric Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-ABA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-ABA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Monochrome, Telecentric Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-FBA-JB-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-FBA-JB-AE","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-FBA-JB-B2","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-FBA-JB-B2","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass (no coatings), Grade 2","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-FBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-FBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-FBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-FBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Gen2 Color (Bayer RGB), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-QBA-JD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-QBA-JD-AE","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-08051","KAI-08051-QBA-JD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-08051-QBA-JD-BA","http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF","Interline Transfer CCD Image Sensor, 8.1 MP, Gen2 Color (TRUESENSE Sparse CFA), Telecentric Microlens, PGA Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 8.1 MP","Interline CCD","8.1","16","4/3 inch","Electronic","5.5 x 5.5","Bayer Color
Mono
Sparse CFA","CPGA-67"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1003","KAI-1003-AAA-CR-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1003-AAA-CR-AE","http://www.onsemi.com/pub/Collateral/KAI-1003-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, No Microlens, CERDIP Package (sidebrazed pins), Taped Clear Cover Glass with AR coating (two sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","30","4/3 inch","Electronic","12.8 x 12.8","Mono","CDIP-28"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1003","KAI-1003-AAA-CR-B2","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1003-AAA-CR-B2","http://www.onsemi.com/pub/Collateral/KAI-1003-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, No Microlens, CERDIP Package (sidebrazed pins), Taped Clear Cover Glass with AR coating (two sides), Grade 2","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","30","4/3 inch","Electronic","12.8 x 12.8","Mono","CDIP-28"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1003","KAI-1003-ABA-CD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1003-ABA-CD-AE","http://www.onsemi.com/pub/Collateral/KAI-1003-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","30","4/3 inch","Electronic","12.8 x 12.8","Mono","CDIP-28"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1003","KAI-1003-ABA-CD-B2","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1003-ABA-CD-B2","http://www.onsemi.com/pub/Collateral/KAI-1003-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, Telecentric Microlens, CERDIP Package (sidebrazed pins), Sealed Clear Cover Glass with AR coating (both sides), Grade 2","Pb-free
Halide free","Active","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","30","4/3 inch","Electronic","12.8 x 12.8","Mono","CDIP-28"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1020","KAI-1020-AAA-JP-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1020-AAA-JP-BA","http://www.onsemi.com/pub/Collateral/KAI-1020-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, No Microlens, PGA Package, Taped Clear Cover Glass (no coatings), Standard Grade","Pb-free
Halide free","ActiveNEW","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","50","2/3 inch","Electronic","7.4 x 7.4","Bayer Color
Mono","CLCC-64
CPGA-68"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1020","KAI-1020-ABB-FD-AE","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1020-ABB-FD-AE","http://www.onsemi.com/pub/Collateral/KAI-1020-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Engineering Grade","Pb-free
Halide free","ActiveNEW","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","50","2/3 inch","Electronic","7.4 x 7.4","Bayer Color
Mono","CLCC-64
CPGA-68"
"on","光电、图像及触摸传感器---CMOS图像传感器","KAI-1020","KAI-1020-ABB-FD-BA","http://www.onsemi.cn/PowerSolutions/product.do?id=KAI-1020-ABB-FD-BA","http://www.onsemi.com/pub/Collateral/KAI-1020-D.PDF","Interline Transfer CCD Image Sensor, 1 MP, Monochrome, Telecentric Microlens, CLCC Package, Sealed Clear Cover Glass with AR coating (both sides), Standard Grade","Pb-free
Halide free","ActiveNEW","Interline Transfer CCD Image Sensor, 1 MP","Interline CCD","1","50","2/3 inch","Electronic","7.4 x 7.4","Bayer Color
Mono","CLCC-64
CPGA-68"
