"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","# of  Channels","IQ  (µA)","VCC  MIN.  (V)","VCC  MAX.  (V)","Reset  Threshold  (V)","Min  Reset  Threshold","Max  Reset  Threshold","Reset  Active","Reset  ACC  (mV)","Reset  ACC  (%)","Reset  Output  Type"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706CU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706EU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PCN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PCP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PCU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PCU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PEN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PEN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PEN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PEP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706PEP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706RCN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706RCN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706RCN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706RCN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706RCU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706RCU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706REU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SCU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEP-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706SEU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCU/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TCU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEN/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEN-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEN-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEU","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEU-L","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706TEU-L/TR","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706XN","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706XN-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706XN-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706XP","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706XP-1","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP706S","SP706XP-2","http://www.exar.com/common/content/document.ashx?id=678&languageid=1033&type=datasheet&part=sp706","http://www.exar.com/power-management/system-controls/supervisors/sp706/","Low Power Microprocessor Supervisory Circuits","1","25","1","5.5","2.93","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CN","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CN/TR","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CN-L","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CN-L/TR","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CP","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CP-L","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
"exar","Power Management---System Controls-Supervisors-Supervisors","SP791","SP791CS","http://www.exar.com/common/content/document.ashx?id=752&languageid=1033&type=datasheet&part=sp791","http://www.exar.com/power-management/system-controls/supervisors/sp791/","Low Power Microprocessor Supervisory with Battery Switch-Over","1","75","-","5.5","4.65","-","-","low","125","-","Other"
