"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","Acc","Vdrop  (mV)","VOUT  1.2V","VOUT  1.5V","VOUT   1.8V","VOUT  2.0V","VOUT  2.5V","VOUT  2.7V","VOUT  2.85V","VOUT  2.8V","VOUT  3.0V","VOUT  3.3V","VOUT  3.5V","VOUT  5.0V","VOUT  Adj."
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940JT-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940JU-L-3-3","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-1-8","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-1-8/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-2-5","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-2-5/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-3-3","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-3-3/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-5-0","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-5-0/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-1-8","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-2-5","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-3-3","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-5-0","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940T-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-1-8","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-2-5","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-3-3","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-5-0","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-L-1-8","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-L-2-5","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-L-3-3","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX2940","SPX2940U-L-5-0","http://www.exar.com/common/content/document.ashx?id=611&languageid=1033&type=datasheet&part=spx2940","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx2940/","1A Low Dropout Voltage Regulator","1000","3.2","16","12000","3%","280","-","-","-","-","-","-","-","-","-","-","-","▪","-"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819A1-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819A1-3-3/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819A1-L-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-1-8","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-3-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-3-1","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-L-1-8","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-L-3-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-L-3-1","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M3-L-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-1-2","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-1-2/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-1-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-1-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-1-8","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-1-8/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-2-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-2-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-2-5/TRR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-3-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-3-0/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-3-1","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-3-1/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-3-3/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-5-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-5-0/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-1-2","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-1-2/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-1-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-1-8","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-2-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
